,id,timestamp,tweet,replies,retweets,quotes,likes
4313,1260936654858137601,05/14/2020,"There's nothing that the American people cannot accomplish when we stand together — one nation, united in purpose.",3824,7861,619,49375
4314,1260968615450271744,05/14/2020,"As the economy continues to spiral downwards and unemployment soars to Great Depression-era levels, we cannot ignore the hard truth: This crisis hit us harder and will take longer to recover from because of Donald Trump’s failures. https://t.co/PYVWy6yG2w",1940,7573,331,26422
4315,1260986986820599812,05/14/2020,"With the void of leadership in the White House, governors across the country have stepped up to meet this moment. This afternoon, I’ll be joined by a few of them for a roundtable discussion on COVID-19. 

Tune in at 3:30 PM ET to watch: https://t.co/xk0GcS7PGq https://t.co/1EONVfE0pk",692,1696,89,5593
4316,1261013914025750528,05/14/2020,Small businesses are the backbone of this country. We have to do so much more to support them through this crisis. Here's what I would do if I were president: https://t.co/bXq5WtrytM,752,2127,97,7462
4317,1261018512920731648,05/14/2020,"Join me for a virtual roundtable on COVID-19 with Governors Gretchen Whitmer, Phil Murphy and Ned Lamont who are at the forefront of this crisis: https://t.co/qMB1AT6ST1",949,1883,107,5689
4318,1261034759758675972,05/14/2020,The lives of tens of millions of Americans have been thrown into chaos through no fault of their own — and Donald Trump simply isn't doing enough to help them. https://t.co/l9dIMOD2aK,1336,4850,168,18462
4319,1261061226886574081,05/14/2020,"Sherian, a small business owner from South Carolina, recently asked how I would help businesses like hers recover from this crisis and how we can tackle health care disparities among communities of color. They're important questions. Here's what I said: https://t.co/5gfIxhmIoG",487,1367,56,4725
4320,1261070033905577985,05/14/2020,"Donald Trump can deflect and shift blame all he wants, but the hard truth is he failed to protect our nation from the worst public health and economic crisis in our lifetime. https://t.co/5kHQnJrK2a",2902,13468,1089,36227
4321,1261077076465115141,05/14/2020,What he said. https://t.co/qfK5oHyFba,11782,39343,3811,245063
4322,1261090619285540864,05/15/2020,"Tonight, @StaceyAbrams and I will be joining @Lawrence for a discussion on combating COVID-19 and how we can ensure everyone can make their voice heard this November.

Tune in to @MSNBC at 10 PM ET to watch live. https://t.co/yRr0RJRiu5",1777,2468,243,10949
4323,1261098722852777984,05/15/2020,We are months into this crisis. There is simply no excuse for President Trump's failure to implement a national testing strategy.,6986,19505,1139,109892
4324,1261301559213715457,05/15/2020,"To all of our front line workers who are working day in and day out to keep our nation afloat during this crisis, thank you.",1781,9214,318,56996
4325,1261324208577015810,05/15/2020,"We have the power to create the future we want. A future where:

- We end our gun violence epidemic
- We lead the world in combating climate change
- Everyone has access to the health care they need
- Our government works for all — not just the wealthy and well-connected",3461,9305,701,37885
4326,1261356924370423811,05/15/2020,"If you’re looking for ways to show off your support for the campaign or to stay entertained while we’re social distancing, we’ve got you covered. Check out our new free store where you’ll find everything from phone backgrounds to crossword puzzles: https://t.co/Eihy6ufHnY",1354,2008,168,6146
4327,1261384606433058816,05/15/2020,"To everyone who has lost a loved one due to COVID-19: I know it's incredibly difficult right now, but there will come a time when their memory brings a smile to your lips before it brings a tear to your eye. It will take time, but that’s when you know you’re going to make it. https://t.co/bGyr3AIbWH",938,5463,369,20867
4328,1261403984100818944,05/15/2020,"Trump's international failures have cleared a path for Cuba to join the UN Human Rights Council. This would betray Cuba's political prisoners and further undermine U.S. diplomacy. As President, I will lead by empowering the Cuban people and defending human rights.",5924,6170,2318,31044
4329,1261404739109113856,05/15/2020,"Los fracasos internacionales de Trump han abierto el camino para que Cuba se una al Consejo de Derechos Humanos de la ONU. Esto traiciona a los presos políticos en Cuba y mina aún más la diplomacia de los EE.UU. Como presidente, defenderé los derechos humanos del pueblo cubano.",1435,1272,308,5044
4330,1261408054093860865,05/15/2020,"Unions like @GoIUPAT are supporting their workers and communities during this pandemic. To build a stronger, more inclusive, and more resilient middle class after this crisis, we must encourage unionization. That starts with enacting the PRO Act. https://t.co/JbZbXnGHfx",335,808,47,2682
4331,1261416063784402946,05/15/2020,"We're building a campaign that will defeat Donald Trump and transform this nation — but we need your help to do it. Join us this Sunday for a Grassroots Strategy Summit, where we'll lay out our path to victory and how you can get involved: https://t.co/FhQWfR6nJf https://t.co/VuEkunPtr2",1218,1787,113,6025
4332,1261436978232356864,05/15/2020,I want Donald Trump to look the American people in the eye and explain why their hard-earned dollars are bailing out his wealthy donors. https://t.co/7FItXvsZpp,5866,21982,1216,73481
4333,1261450037739106304,05/16/2020,"The fact is Donald Trump wasted an awful lot of time, and lives were lost as a consequence. https://t.co/c6UdsDmLWi",1903,5005,290,18765
4334,1261665206184312838,05/16/2020,Science over fiction.,12390,21459,2953,158694
4335,1261674293458604038,05/16/2020,"It seems the way to get fired by President Trump is not to commit wrongdoing, but to investigate it. https://t.co/7cb5FAZRJP",3046,22473,896,86601
4336,1261705973988839424,05/16/2020,"On this Armed Forces Day, @DrBiden and I want to express our gratitude and support for the men and women in uniform — serving and defending our country around the world. Thank you for your selfless service and sacrifice. You continue to make us proud. https://t.co/CHDdzrZkhK",949,4319,234,15413
4337,1261729378171412481,05/16/2020,"Defeating Donald Trump is going to take everything we've got. His campaign has been preparing for the last four years and has millions in the bank. I know times are tough, but if you can, please pitch in today to help us catch up: https://t.co/J626xObksn https://t.co/6hXpIM3cF6",2436,5041,379,18709
4338,1261760080422322176,05/16/2020,We need a president who puts hardworking Americans ahead of the wealthy and well-connected. https://t.co/S32PWWdLT3,1873,3828,285,15562
4339,1261794809565466624,05/16/2020,Every day Donald Trump proves how wholly unfit he is to lead our country. https://t.co/uxJOUnQ2Ok,3956,11395,759,52806
4340,1261808650454093824,05/17/2020,"From this moment of crisis, we have the opportunity to not just rebuild our economy — but transform it.",5370,10593,1093,70642
4341,1261865381075058689,05/17/2020,Congratulations to the Class of 2020 and to all those who were a part of the journey. I can't wait to see what you all accomplish. #GraduateTogether https://t.co/o95zNBsv8V,1363,12784,481,78798
4342,1262021805180506117,05/17/2020,"Today, on the International Day Against Homophobia, Transphobia and Biphobia, I stand with LGBTQ+ people and their allies to celebrate and champion the inherent dignity and worth of all persons—regardless of sexual orientation or gender identity. #IDAHOTB https://t.co/olR352jHqu",1714,8504,727,39495
4343,1262042693489905664,05/17/2020,"Behind every COVID-19 death is a family and a community that will never be the same.

Behind every unemployment claim is a life thrown into uncertainty — a person wondering how they’ll make ends meet.

There is a real human toll to this crisis. We cannot forget that.",4903,18973,1467,86768
4344,1262065345277255681,05/17/2020,"No graduating class gets to choose the world into which they graduate, but few have ever entered at a point in this country's history where they genuinely have a chance to write a new chapter.

Congratulations to the class of 2020, I can't wait to see the future you create. https://t.co/rfdhDJzBjO",744,4175,290,17391
4345,1262096469785485318,05/17/2020,"Moments of crisis require presidents to step up, transcend partisan politics, and unite the nation to achieve a common goal. But Donald Trump has done nothing but stoke division—and we're seeing the effect every day. He is the worst possible person to lead us through this crisis. https://t.co/PEArBTK2id",1969,7582,537,26476
4346,1262133289982164992,05/17/2020,"As we reflect on the incredible legacy of Brown v. Board of Education, we’re reminded of the urgent work that remains before us 66 years later. We can’t rest until every kid gets a fair shot, and we finally live up to our founding ideals of liberty, justice, and equality for all.",1259,5876,297,29639
4347,1262154177221808130,05/17/2020,I'm incredibly grateful for everyone who has chipped in to help fuel this campaign — especially in times as tough as these. @EWarren and I called a few folks to thank them for their support: https://t.co/FPpttl2wkc,2253,6488,892,35413
4348,1262171039863394305,05/18/2020,"A year ago today, the House passed the #EqualityAct, a long-overdue bill that would ensure LGBTQ+ people are treated with dignity and respect under the law. But @SenateMajLdr won't bring it up for a vote. It's unacceptable.

Passing it will be a top legislative priority of mine.",1024,6502,307,25393
4349,1262186137868595200,05/18/2020,"In times of crisis, Americans stand as one. It's who we are. And it's how we're going to get through this — together.",3541,8520,619,52890
4350,1262386206865797124,05/18/2020,"In the middle of the worst public health crisis in our lifetime, President Trump is actively trying to terminate health insurance for millions of Americans. It's unthinkable.

Here's what I would do to ensure everyone has access to the coverage they need: https://t.co/7kvok6B6if",1424,5714,313,18716
4351,1262420180690505733,05/18/2020,Donald Trump is the most corrupt president in modern American history — and his recovery efforts are making that clearer than ever.,27181,36021,4871,200472
4352,1262448924608139269,05/18/2020,"Companies getting relief from taxpayers have an obligation to protect workers' paychecks, and the Trump Administration has an obligation to hold their feet to the fire to ensure they do.

We need real relief paired with real oversight—not no-strings-attached corporate bailouts. https://t.co/N7MlkNODqh",621,2546,73,9049
4353,1262480579624235008,05/18/2020,"- Expand vote-by-mail and early voting
- Implement online voter registration
- Ensure everyone can safely vote in-person

We need to do everything in our power to ensure every American can safely make their voice heard this November.",2659,8807,496,36330
4354,1262508260411621377,05/18/2020,"One of President Trump's top advisors admitted that this administration ""really let the country down"" on testing.

He's right. It's long past time for Trump to step up and implement a national testing strategy so we can begin safely reopening the economy. https://t.co/jDawbgdAzl",1008,4342,175,16319
4355,1262535439715405824,05/19/2020,"With your help, we'll defeat Donald Trump. And we won't just rebuild this nation — we’ll transform it. I know times are tough, but if you're able, please chip in today to help make it happen: https://t.co/Wje8LYRL0J",1412,2623,181,10741
4356,1262548526094929928,05/19/2020,Donald Trump is not responsible for the coronavirus. But he does bear full responsibility for failing to protect our nation from the worst public health and economic crisis in our lifetime.,7880,23895,1463,139419
4357,1262749852976349184,05/19/2020,"It’s time we reward the people who actually make this country work. Not Wall Street CEOs — but the middle class. Ordinary women and men who are capable of doing extraordinary things when given half a chance.

That's who I'll fight for every single day in the White House.",3845,10179,712,50572
4358,1262780460905660424,05/19/2020,I am proud to stand with @NationalNurses in calling for a strong OSHA standard for RNs and other frontline health care workers and full utilization of the Defense Production Act to mass produce personal protective equipment. https://t.co/ilhcLlB2Ws,591,3455,108,11973
4359,1262797667677212672,05/19/2020,We need a president who believes in science.,31077,41948,10856,327166
4360,1262835420108292101,05/19/2020,Donald Trump is the worst possible person to lead us through this crisis. https://t.co/0H3jyciMou,6754,11356,1006,58441
4361,1262863098702004224,05/19/2020,"Tonight, I'll be joining @chefjoseandres for a virtual town hall to discuss the impact of COVID-19 on food security and the restaurant industry — and what our government should be doing to ensure no one in America goes hungry.

Watch live at 7 PM ET: https://t.co/KG9y39EA8s",806,1962,89,7441
4362,1262885244509671424,05/19/2020,"Today, @DrBiden and I are mourning the death of our dear friend, Annie Glenn. Her long life was filled with great love and great meaning, with purpose and her own brand of uncommon courage. https://t.co/JnAuBlF41P",394,2203,55,12085
4363,1262897980799102976,05/20/2020,"Fundamentally, this is about whose side the government is on and whether it is accountable to the American people. This is a case I will continue to make, and if elected president will deliver on. https://t.co/x19ZeMOz4v",734,3457,177,15604
4364,1262897978890768384,05/20/2020,"During today’s Senate Banking Committee hearing, Secretary @StevenMnuchin1 refused to require corporations benefiting from $500 billion in CARES Act funds to keep workers on their payrolls. @EWarren asked him several times, each time he ducked and refused.",1735,12474,540,39420
4365,1262897979666706435,05/20/2020,"That's exactly why @EWarren and I have called for more oversight. We need more conditions on corporations to ensure relief goes to their workers, not their CEOs. No $500 billion slush fund. No blank checks. The Trump Administration is prioritizing big corporations over workers.",457,3757,120,18731
4366,1262910915768315904,05/20/2020,The United States of America has always emerged stronger from every trial and tribulation — and we will again. We will overcome this.,4483,8370,786,55696
4367,1262932298082799624,05/20/2020,"Congratulations to Dr. @iingwen on the start of her second term. Taiwan’s thriving democracy and response to COVID-19 are an example to the world. America’s support for Taiwan must remain strong, principled, and bipartisan. https://t.co/82aw9TFh8z",878,2194,218,10612
4368,1263112240510627841,05/20/2020,"When we emerge from this crisis, we can’t just go back to the way things were before. We need to take this country to a place we’ve never been. Where we finally live up to our highest ideals and everyone gets a full share of the American dream.",3080,8874,767,41018
4369,1263144955867885568,05/20/2020,"Now more than ever, we need a president who will choose to unite rather than divide.",10447,15867,1919,104366
4370,1263150426477727750,05/20/2020,Donald Trump has failed to provide for our nurses and doctors on the frontlines. Now he’s short-changing our troops and their families. Unacceptable. https://t.co/Q3s1MvHwQX,1125,7230,255,22669
4371,1263185976089890816,05/20/2020,"From my home in Delaware to Milwaukee, Wisconsin — join us for a virtual rally at 3:30 PM CT: https://t.co/xk0GcSpr50 https://t.co/5vYn55VS6R",702,1465,83,5335
4372,1263215923374305280,05/20/2020,Donald Trump needs to do his job and implement a national testing strategy.,8143,14198,1358,94686
4373,1263233036243603457,05/20/2020,"My heart and Jill's go out to the people of Midland, Michigan, experiencing another crisis in the midst of this pandemic. https://t.co/8XR7XJpznd",703,4244,174,19262
4374,1263250653318656002,05/20/2020,"Folks, I’m excited to share that we’re hosting a grassroots fundraiser with @PeteButtigieg. Grassroots donors are the backbone of our campaign — and I want to thank you for all your support.

Chip in any amount to join us Friday afternoon: https://t.co/B6JZ1XXuyz",977,2420,134,8927
4375,1263259697177677826,05/21/2020,"Donald Trump is using a global health crisis as an excuse to deport children and continue separating families. It's heartless and un-American. People across the political spectrum rejected these policies before, and will do so again, because they know families belong together. https://t.co/xhd4PmvJsi",1400,5004,242,15567
4376,1263269526721855488,05/21/2020,We don't have a food shortage problem — we have a leadership problem. https://t.co/eFpJ8PGHGM,2322,8078,432,34553
4377,1263280851128930304,05/21/2020,This shouldn’t be a partisan issue. We need to ensure every single eligible American can safely make their voice heard this November. https://t.co/x7S9vkYwUI,3961,10683,688,44010
4378,1263475886445039616,05/21/2020,"When I launched my campaign, I said we were in a battle for the soul of the nation — we’re seeing that soul on full display. Folks are reaching out to help one another and doing truly heroic things. It makes me so proud.",3650,12566,634,72068
4379,1263509860395610113,05/21/2020,I promise you this: A Biden Administration will listen to scientists and heed their advice — not silence them. https://t.co/hV4HPOmGDV,2842,10163,458,45397
4380,1263538448507588613,05/21/2020,"While we hope to soon return to some sense of normalcy in our lives, we cannot allow ourselves to return to the everyday gun violence that has plagued our past. We need to pass common-sense reforms and end our gun violence epidemic. https://t.co/mJGGDWg54B",1621,3984,219,16515
4381,1263551383904477185,05/21/2020,Donald Trump’s inaction cost lives. https://t.co/Pdeb7HVCj3,3407,8444,608,26131
4382,1263584031251152896,05/21/2020,"I don't usually Google myself, but I made an exception for @WIRED’s Autocomplete Interview. Check it out: https://t.co/viqeb85Kjm",1867,4544,352,17441
4383,1263608006949797888,05/21/2020,I’m looking forward to joining my friend @StephenAtHome on the @colbertlateshow tonight. Check out some of my favorite moments from the last time I was on his show — and then make sure to tune in to CBS at 11:35 PM ET. https://t.co/KfG0ilRVqI,1150,2373,156,9840
4384,1263625569121570819,05/22/2020,"Turns out, it takes more than a tweet to implement a comprehensive national testing strategy. https://t.co/baC59RadI9",2284,11776,432,55641
4385,1263640722571268098,05/22/2020,"It didn’t have to be this bad. The hard truth is that Donald Trump failed to take action, and it cost American lives. https://t.co/qhkliK1i5Z",3250,11743,838,34015
4386,1263829969593004034,05/22/2020,A president who can't handle a crisis is no president at all. https://t.co/c1vnz3dHsp,5576,23606,2382,68484
4387,1263862182636408833,05/22/2020,"In the middle of this crisis, President Trump is trying to cut food assistance. It’s morally bankrupt.

We should do everything in our power to ensure no one goes hungry in America.",4181,14267,730,62879
4388,1263867235224834048,05/22/2020,Join Andrew Yang to discuss the economic impact of COVID-19. Tune in now: https://t.co/bKZ6bvcfXv,744,924,47,3363
4389,1263887347650899970,05/22/2020,"I've said it before, and I'll say it again: No company pulling in billions of dollars in profits should pay a lower tax rate than firefighters and teachers.

It's time for Amazon to pay its fair share. https://t.co/rsfBvcjqvX",4620,9241,789,40641
4390,1263907481216057346,05/22/2020,"In announcing the intent to withdraw from the Open Skies Treaty, President Trump has doubled down on his short-sighted policy of going it alone and abandoning American leadership. https://t.co/mbO2EBCYJu",1374,4418,181,14952
4391,1263917546748514304,05/22/2020,"We will get through this, and we will come out stronger. I promise. https://t.co/qXIjeMuwbZ",1935,2622,145,11868
4392,1263944725624578048,05/22/2020,"Think of how many small businesses could have been helped with the $47 million that went to private jet companies owned by wealthy Trump donors. It’s ridiculous.

We need a president who puts hardworking Americans ahead of the wealthy and well-connected. https://t.co/A7Pn17J6id",3097,11771,579,34761
4393,1263963348405678080,05/22/2020,No worker’s life is worth getting a cheaper hamburger. Period. https://t.co/hMkO4ILgmx,1840,3227,221,13199
4394,1263970782889287680,05/22/2020,Chip in to help make it happen: https://t.co/63RkztugeC https://t.co/ud1RASKhzS,1975,1798,106,7950
4395,1264005770422738947,05/23/2020,Adi is an incredible young advocate for the transgender community. He also graduated high school today. We wanted to say congrats...with a couple friends! https://t.co/1bDml2YI8Q,1963,3386,253,24501
4396,1264198145988104192,05/23/2020,"We're in the midst of the worst economic crisis in our lifetime, and Senate Republicans continue to delay relief for the American people saying, ""I don’t see the need right now."" Unbelievable.

We've got to take back the Senate this November. https://t.co/ij73z7Oq9P",3868,12378,805,41234
4397,1264232120425123841,05/23/2020,"36,000 Americans could be alive today if President Trump had acted sooner. Let's put that into perspective: https://t.co/i2bmqRe86r",5972,11632,1177,32660
4398,1264264835036000257,05/23/2020,"The hard truth is Donald Trump ignored the warnings of health experts and intelligence agencies, downplayed the threat COVID-19 posed, and failed to take the action needed to combat the outbreak.

It’s one of the greatest failures of presidential leadership in our history.",10401,19698,1776,82101
4399,1264291259054768128,05/23/2020,We can protect the sacred right to vote and protect public health at the same time.,7691,12955,1309,81141
4400,1264318941620350976,05/23/2020,"Donald Trump has failed to live up to our trust and treaty obligations to Native Americans. It’s unacceptable.

I’ll make meaningful investments in Indian Country — including increasing funding for Indian Health Services and making that funding mandatory. https://t.co/JIObym7aXI",2860,5729,411,22091
4401,1264364239885676544,05/24/2020,"As Ramadan draws to an end, @DrBiden and I want to wish a safe and warm celebration to our Muslim friends and neighbors. Even though we can't be all together to celebrate, we hope it is filled with joy, family, and success for the year to come. #EidMubarak",1315,4502,202,25305
4402,1264374557860716544,05/24/2020,"Nearly 100,000 lives have been lost, and tens of millions are out of work.

Meanwhile, the president spent his day golfing. https://t.co/H1BVNtgVjA",18708,84539,7839,165002
4403,1264558017321644032,05/24/2020,Make no mistake: I believe our best days still lie ahead. We can and will transform this nation — together.,12988,14400,2346,101134
4404,1264600798865944577,05/24/2020,"Folks write letters to me asking all kinds of questions, but Jack's question on my favorite ice cream flavor might be the best one yet.

Here’s what I told him: https://t.co/GGlLFK1Q6S https://t.co/Hd5lTk1SlM",2384,4715,541,26970
4405,1264632385691410433,05/24/2020,"We’re in the middle of a global pandemic, and the Trump Administration is trying to prevent people from getting health care. https://t.co/B46LlVfWaL",3146,12316,800,30221
4406,1264654905714728960,05/24/2020,"Hunger today isn’t about scarcity — it’s about a massive failure in leadership. 

If I were President, I’d immediately work with @chefjoseandres to empower our restaurants to be part of the solution as families go hungry during the COVID-19 crisis. https://t.co/dGqSDgqXpM",1705,3871,287,14442
4407,1264681329158795264,05/24/2020,Climate change poses an existential threat to our future — and time is running out to address it. We have to get Donald Trump out of the White House and tackle the challenge head-on.,6805,11105,1112,61629
4408,1264706495096262662,05/24/2020,The presidency is about a lot more than tweeting from your golf cart. It requires taking on the ultimate responsibility for the biggest decisions in the world. Donald Trump simply wasn’t prepared for that. I promise you I will be.,19505,26589,3089,145610
4409,1264936762570407936,05/25/2020,"To all the members of our military and our military families, especially those who have lost their service member, thank you. We owe you. We can never lessen the magnitude of your loss, but this I can promise you: we will never forget. #MemorialDay https://t.co/b5vDrYiPL5",1638,12908,705,47474
4410,1264995588594073602,05/25/2020,"This ruling goes a long way toward protecting the sacred right to vote, but there's still work to do. We've got to ensure everyone — including individuals formerly incarcerated for felonies — has the right to make their voice heard at the ballot box. https://t.co/yMzAz3NU5u",1537,6447,208,30795
4411,1265024844887965700,05/25/2020,"We have always been able to take crises and turn them into opportunities — and we have the chance to do that once again. If we match our ambitions to the scale of the challenges we face, we can and will transform our country for generations to come.",5398,8697,960,45225
4412,1265070142125293568,05/26/2020,There’s not a single thing the American people can’t do if we do it together.,9852,12001,2043,89971
4413,1265289085150736384,05/26/2020,"We are months into this crisis, and Donald Trump still doesn't have a comprehensive plan when it comes to COVID-19 or the economy. It's unacceptable. I released a detailed plan laying out what I would do months ago, and have built on it since. Take a look: https://t.co/xjxsDn2qCD",2030,6093,346,21927
4414,1265327084710264833,05/26/2020,So much of this could have been prevented if we had a president who listened to someone other than himself.,15671,32049,3098,198843
4415,1265364582182162432,05/26/2020,"Folks, today we’re launching #League46⚾️ — a next generation coalition ready to make Donald Trump a one-term president. We've got unlimited capacity to create change — and together, we’re going to transform this country.

Join today: https://t.co/Rnwttcaugo https://t.co/Dbez4mtrwx",1424,4206,334,14409
4416,1265394277137481728,05/26/2020,1 in 4 U.S. workers has filed for unemployment benefits in the last 10 weeks. It’s a crisis unlike anything we’ve seen in our lifetime — and the Trump Administration is failing to do enough to help.,3735,10211,642,50170
4417,1265417430194630659,05/26/2020,"The truth is asking for money is the worst part of running for president—especially in times as tough as these. But we’re coming up on our end of month fundraising deadline, and I need your help to ensure we hit our goal.

If you can, please chip in today: https://t.co/af28OgWn2G",2030,2780,259,9901
4418,1265435045780570112,05/27/2020,"Donald Trump's wealthy donors got tens of millions of dollars in relief, while countless small businesses were turned away. It's no wonder he didn't want any oversight.

We need a government that works for all — not just the super-wealthy.",3642,16695,811,71991
4419,1265445256465731586,05/27/2020,Wear a mask.,38227,71725,10340,503669
4420,1265455605076185089,05/27/2020,"George Floyd deserved better and his family deserves justice. His life mattered.

I'm grateful for the swift action in Minneapolis to fire the officers involved — they must be held responsible for their egregious actions. The FBI should conduct a thorough investigation. https://t.co/n1tdiUba0x",1805,8690,534,44029
4421,1265472291099549699,05/27/2020,"Last year California passed #AB5, affording gig workers protections and benefits like a minimum wage and overtime pay.

Now, gig economy giants are trying to gut the law and exempt their workers. It's unacceptable.

I urge Californians to vote no on the initiative this November.",1995,4137,598,17968
4422,1265624830096936960,05/27/2020,"This morning, I’ll be joined by @TomWolfPA for a conversation on how COVID-19 is making an impact on states. 

Tune in live at 10:30AM EDT: https://t.co/xk0GcSpr50 https://t.co/D6Ewy1xm78",642,991,66,4458
4423,1265652855651762177,05/27/2020,Tune in now as @TomWolfPA joins me for a conversation on how COVID-19 is impacting states: https://t.co/3gMLagg78X,670,1001,69,3742
4424,1265689220603150337,05/27/2020,"We’re in the middle of a global pandemic — and not only is Donald Trump preventing people from getting the health insurance they need, but he’s also actively trying to terminate the insurance millions already have.

It’s morally reprehensible.",8743,23909,1828,110805
4425,1265726466051977218,05/27/2020,"Over the last few months, countless Asian Americans have been threatened, attacked, and blamed for COVID-19. They've cruelly been made the scapegoat by the most powerful man on the planet, President Trump. It has to end.

Read more from @TammyforIL and me: https://t.co/W7h54A91U9",1619,4063,245,14859
4426,1265757168504049664,05/27/2020,"There are moments in our history so grim, so heart-rending, that they're forever fixed in each of our hearts as shared grief. Today is one of those moments. 100,000 lives have now been lost to this virus.

To those hurting, I'm so sorry for your loss. The nation grieves with you. https://t.co/SBBRKV4mPZ",5733,33100,5600,113854
4427,1265770716550574086,05/27/2020,".@DrBiden and I are saddened to learn of the passing of Larry Kramer, an American hero. Through his activism, Larry taught us all how to speak up and demand our government do its job. His outspokenness raised our consciousness on HIV/AIDS and saved countless lives. https://t.co/ZdFE2Pq32w",396,2437,79,13410
4428,1265783592594087944,05/27/2020,George Floyd’s life mattered. https://t.co/1XoadyjRWw,1897,10608,944,45284
4429,1265792096453230592,05/27/2020,Presidents are supposed to lead by example — and every day Donald Trump proves how incapable he is of doing that. https://t.co/B0t497xxHc,2575,11554,442,68454
4430,1265799950253690880,05/28/2020,Every day Donald Trump proves how unfit he is to lead our nation. https://t.co/zymzZw8619,3566,16707,1193,53268
4431,1266014363225219075,05/28/2020,Two tweets from the same day in October. https://t.co/rsSslLCsTW,4215,46056,3837,191375
4432,1266052867200180224,05/28/2020,The hard truth is that this crisis didn’t have to be this bad.,15739,25625,3029,177809
4433,1266098165511380992,05/28/2020,"Thirty years ago, I proudly cosponsored the landmark Americans with Disabilities Act. It was an enormous step forward, but there's more work to do. So today, I’m releasing my plan to achieve full participation and equality for people with disabilities: https://t.co/psuNvKzYej",1053,5368,248,22613
4434,1266112010258911232,05/28/2020,"Today, we learned that another 2.1 million people filed for unemployment last week, bringing the total number of new claims since this crisis began to more than 40 million. It's just the latest evidence of Donald Trump’s utter failure of leadership. https://t.co/YSHGLBdMLG",2301,6275,384,23494
4435,1266134655973064710,05/28/2020,"100,000+ lives lost across the country.
1,700,000+ confirmed U.S. cases.
40,000,000+ unemployment claims filed.

Donald Trump has failed our nation.",8834,27950,1823,137253
4436,1266149756650156032,05/28/2020,Ordinary people doing extraordinary things. That's the story of America — and we’re seeing it written every single day. It gives me hope. https://t.co/hK8AbPKZue,730,3683,306,13029
4437,1266164854689353731,05/29/2020,"We’re months into this crisis, and Donald Trump still doesn't have an effective national testing strategy.
 
I do: https://t.co/MTnecpzZgv",2667,8837,465,38417
4438,1266179954389155840,05/29/2020,We can’t allow this crisis to exacerbate the disparities that plague our nation. https://t.co/QlV2tdEDfm,1836,4908,186,26435
4439,1266369891445010432,05/29/2020,Enough.,10532,38303,6619,298615
4440,1266369892325838850,05/29/2020,"This is not abstract: a black reporter was arrested while doing his job this morning, while the white police officer who killed George Floyd remains free. I am glad swift action was taken, but this, to me, says everything.",1481,11974,614,74819
4441,1266369893403770886,05/29/2020,"I will not lift the President’s tweet. I will not give him that amplification. But he is calling for violence against American citizens during a moment of pain for so many. I’m furious, and you should be too.",4260,26480,1508,151811
4442,1266369894502686721,05/29/2020,I will be speaking more about the events in Minnesota later today.,2958,6785,562,71748
4443,1266423158766047232,05/29/2020,Tune in as I address the unfolding situation in Minnesota and the killing of George Floyd: https://t.co/AKk14gGif5,3340,8087,1103,31048
4444,1266489745682595841,05/29/2020,"It’s time for us to take a hard look at uncomfortable truths.

It’s time for us to face the deep, open wound we have in this nation.

We need justice for George Floyd.",6378,22290,1210,149251
4445,1266515917917302789,05/29/2020,"We are a country with an open wound.

None of us can turn away. None of us can be silent. None of us any longer can hear those words — “I can’t breathe” — and do nothing.

We must commit, as a nation, to pursue justice with every ounce of our being. https://t.co/veodlR1UYU",3074,13458,1204,58076
4446,1266527243699970049,05/30/2020,"This is no time for incendiary tweets. This is no time to encourage violence.

This is a national crisis — and we need real leadership right now.",15443,34009,3021,227249
4447,1266799536871112707,05/30/2020,"Every day that Donald Trump spends in the White House, he further debases the values and ideals of our nation. He is wholly unfit to be president. https://t.co/Fq90hSLuLz",3046,14774,838,66790
4448,1266824199202578433,05/30/2020,"Today, in lifting our ambitions and our imaginations to the heavens, the United States has once more reshaped the future of space travel. https://t.co/AskxceOJJU",1367,3825,196,21090
4449,1266844333006700550,05/30/2020,"You can't defeat bigotry; it only hides. And when leaders give it oxygen — as Donald Trump has done — it comes roaring back.

We all have a moral obligation to stand up, speak out, and hold people accountable. https://t.co/vES2aIXVGl",2550,8381,569,31907
4450,1266863206334705664,05/30/2020,"If we are complacent, if we are silent, we are complicit in perpetuating these cycles of violence.

None of us can turn away. We all have an obligation to speak out.",6216,23934,1379,137144
4451,1266874530779275264,05/30/2020,Trump’s Tantrum Diplomacy is eroding U.S. credibility on the international stage. Withdrawing from @WHO during a global pandemic is a recipe for disaster and increases the cost of the American response. We must instead rally the world to confront COVID-19. https://t.co/rIlUewZNyI,3039,9595,511,44600
4452,1266949697874415618,05/31/2020,"We are a nation in pain, but we must not allow this pain to destroy us. We are a nation enraged, but we cannot allow our rage to consume us. Please stay safe. Please take care of each other. https://t.co/Y224rANwUF",37135,33165,3896,139352
4453,1267216045246382082,05/31/2020,"We are a nation in pain right now, but we must not allow this pain to destroy us. 

As President, I will help lead this conversation — and more importantly, I will listen, just as I did today visiting the site of last night's protests in Wilmington. https://t.co/0h2ApbKT0C",12780,39694,5603,195210
4454,1267503703927386118,06/01/2020,"After another night of unrest in America, I’m hosting a virtual roundtable with mayors from across the country to discuss where we go from here. Tune in: https://t.co/qyXzbDdSBq",2660,10056,861,42985
4455,1267520286028513281,06/01/2020,Leaders listen. https://t.co/FPSJP4Fkn3,5513,20338,1709,134948
